,1,2,3,4,5
30781,4,0,110.994444,0.93,3777.03
30782,4,0,110.105556,0.94,3489.65
30783,4,0,109.955556,0.93,3076.59
30784,4,0,109.977778,0.93,3120.49
30785,4,0,110.011111,0.99,3546.14
30786,4,0,109.977778,1,3326.62
30787,4,0,109.977778,0.96,3222.29
30788,4,0,110.344444,0.94,3572.14
30789,4,0,110.438889,0.93,3586.18
30790,4,0,110.488889,0.93,3603.35
30791,3,0,108.994444,0.86,2668.87
30792,4,0,109.422222,0.96,3168.02
30793,4,0,109.422222,0.93,3236.91
30794,4,0,109.472222,0.94,3157.76
30795,4,0,108.911111,1,3108.08
30796,4,0,108.911111,0.93,3061.32
30797,4,0,109.861111,0.94,3224.91
30798,2,0,108.911111,0.93,2769.31
30799,2,0,109.977778,0.87,3155.7
30800,2,0,110.022222,0.88,3353.84
30801,2,0,110.027778,0.93,3444.94
30802,2,0,110.072222,0.93,3460.21
30803,2,0,110.088889,0.87,3358.19
30804,3,0,109.977778,0.87,2996.66
30805,3,0,108.938889,0.93,2694.88
30806,2,0,108.961111,0.93,2677.7
30807,2,0,108.888889,0.93,2750.23
30808,2,0,108.888889,0.93,2714.92
30809,2,0,108.966667,0.9,2607.9
30810,3,0,108.866667,0.89,2609.12
30811,2,0,108.866667,0.89,2686.69
30812,2,0,108.333333,0.9,2442.56
30813,3,0,108.844444,0.87,2514.94
30814,3,0,108.822222,0.87,2505.7
30815,0,0,106.983333,0.81,1899.07
30816,3,0,108.311111,0.87,2383.65
30817,3,0,108.266667,0.87,2301.36
30818,3,0,108.133333,0.85,2190.76
30819,3,0,107.755556,0.84,1991.5
30820,2,0,107.711111,0.84,2002.42
30821,2,0,107.638889,0.85,2013.3
30822,2,0,107.85,0.84,2101.59
30823,2,0,108.916667,0.83,2396
30824,2,0,110.133333,0.83,3300.83
30825,2,0,112.133333,0.73,3736.34
30826,2,0,112.711111,0.72,3891.63
30827,2,0,112.905556,0.72,3951.16
30828,2,0,113.816667,0.65,4057.95
30829,2,0,112.777778,0.7,3866.56
30830,2,0,112.322222,0.72,3772.57
30831,2,0,112.2,0.67,3626.57
30832,2,0,111.138889,0.67,3311.15
30833,2,0,110.133333,0.71,3084.38
30834,2,0,109.955556,0.67,2549
30835,1,0,109.883333,0.65,2454.84
30836,1,0,108.733333,0.7,2214.02
30837,0,0,107.805556,0.74,1973.6
30838,0,0,107.272222,0.74,1852.3
30839,1,0,107.716667,0.73,2002.47
30840,0,0,106.694444,0.8,1706.13
30841,0,0,106.716667,0.79,1640.01
30842,0,0,107.188889,0.75,1731.42
30843,0,0,107.2,0.74,1712.92
30844,0,0,107.172222,0.74,1705.18
30845,1,0,107.583333,0.75,1934.76
30846,1,0,108.938889,0.71,2254.1
30847,1,0,111.161111,0.71,3397.22
30848,1,0,112.822222,0.68,3834.36
30849,2,0,114.911111,0.6,4246.68
30850,2,0,116.066667,0.53,4375.6
30851,2,0,116.005556,0.52,4330.46
30852,2,0,116.022222,0.53,4363.49
30853,2,0,114.027778,0.55,3870.26
30854,2,0,112.916667,0.59,3655.67
30855,2,0,112.222222,0.62,3524.4
30856,2,0,112.177778,0.62,3511.58
30857,2,0,111.094444,0.66,3278.19
30858,2,0,110,0.67,2686.07
30859,2,0,109.466667,0.71,2568.63
30860,1,0,108.955556,0.69,2312.14
30861,1,0,108.377778,0.75,2189.15
30862,1,0,108.311111,0.72,2129.51
30863,1,0,106.566667,0.7,1566.8
30864,2,0,107.872222,0.73,1987.07
30865,2,0,107.872222,0.71,1960.71
30866,2,0,107.972222,0.74,2039.85
30867,3,0,107.872222,0.71,1960.71
30868,2,0,107.822222,0.76,1924.93
30869,2,0,107.927778,0.77,2014.63
30870,2,0,108.911111,0.71,2319.21
30871,2,0,111.088889,0.62,3197.59
30872,2,0,112.672222,0.56,3518.82
30873,2,0,114.905556,0.48,3926.72
30874,2,0,114.005556,0.51,3764.41
30875,2,0,114.066667,0.47,3680.68
30876,2,0,115.05,0.47,3937.98
30877,2,0,113.983333,0.48,3683.77
30878,2,0,112.361111,0.52,3344.42
30879,2,0,111.111111,0.57,3105.11
30880,2,0,110,0.59,2585.7
30881,2,0,109.044444,0.62,2313.29
30882,2,0,109.838889,0.56,2366.45
30883,2,0,109.327778,0.57,2218.6
30884,2,0,108.305556,0.61,2047.45
30885,2,0,107.15,0.66,1737.59
30886,1,0,106.527778,0.69,1546.72
30887,0,0,104.511111,0.8,1445.36
30888,1,0,106.044444,0.69,1390.46
30889,1,0,105.561111,0.71,1240.35
30890,1,0,104.938889,0.75,1165.53
30891,1,0,105.027778,0.76,1095.61
30892,1,0,105.022222,0.76,1173.93
30893,1,0,104.916667,0.78,1086.94
30894,1,0,107.244444,0.71,1750.18
30895,1,0,108.916667,0.64,2155.34
30896,1,0,110.188889,0.58,2865.52
30897,1,0,112.733333,0.52,3445.13
30898,0,0,113.961111,0.47,3653.06
30899,0,0,114.95,0.45,3858.59
30900,0,0,115.022222,0.44,3850.5
30901,0,0,114.927778,0.45,3852.86
30902,1,0,112.977778,0.51,3488.17
30903,1,0,110.072222,0.61,2886.5
30904,1,0,107.85,0.76,2459.25
30905,2,0,107.638889,0.77,2208.92
30906,2,0,109.655556,0.68,2887.4
30907,2,0,108.566667,0.7,2478.8
30908,1,0,106.572222,0.75,1740.07
30909,0,0,105.922222,0.75,1664.79
30910,0,0,105.366667,0.77,1311
30911,1,0,103.105556,0.89,1044.77
30912,0,0,103.727778,0.83,1214.29
30913,2,0,103.172222,0.89,783.11
30914,2,0,104.966667,0.82,1609
30915,1,0,103.705556,0.89,1246.62
30916,1,0,102.711111,0.89,912.07
30917,1,0,103.688889,0.9,1247.58
30918,1,0,107.066667,0.73,1960.55
30919,1,0,109.933333,0.62,2722.6
30920,1,0,111.15,0.56,3096.13
30921,1,0,112.8,0.52,3463.17
30922,1,0,113.983333,0.45,3609.1
30923,1,0,114.127778,0.42,3570.94
30924,1,0,115.022222,0.39,3716.8
30925,1,0,113.933333,0.42,3521.79
30926,2,0,112.472222,0.51,3352.28
30927,2,0,108.955556,0.66,2646.19
30928,2,0,107.755556,0.71,2360.64
30929,1,0,107.177778,0.75,2235.88
30930,3,0,105.972222,0.8,1913.5
30931,2,0,104.883333,0.86,1616.77
30932,2,0,104.188889,0.86,1188.21
30933,1,0,103.861111,0.86,1278.34
30934,1,0,103.355556,0.92,1146.79
30935,2,0,106.238889,0.81,1843.59
30936,0,0,105.555556,0.73,1710.78
30937,0,0,104.444444,0.73,1368.62
30938,0,0,104.272222,0.76,1126.94
30939,1,0,105,0.76,1566.4
30940,0,0,103.888889,0.76,1218.31
30941,0,0,107.655556,0.7,2175.36
30942,0,0,113.888889,0.47,3634.17
30943,0,0,116.111111,0.41,4043.57
30944,0,0,117.811111,0.37,4343.42
30945,0,0,120,0.31,4663.6
30946,0,0,121.111111,0.29,4847.53
30947,0,0,122.05,0.25,4906.13
30948,1,0,122.222222,0.23,4865.33
30949,1,0,122.222222,0.19,4707.11
30950,1,0,121.111111,0.18,4434.18
30951,1,0,120,0.18,4200.8
30952,0,0,117.777778,0.28,4050.49
30953,1,0,115.172222,0.33,3591.87
30954,0,0,112.777778,0.38,3138.73
30955,0,0,113.333333,0.38,3275.2
30956,0,0,112.377778,0.4,3084.54
30957,0,0,111.111111,0.39,2749.11
30958,0,0,109.444444,0.4,2087.74
30959,0,0,110.105556,0.34,2410.38
30960,0,0,108.888889,0.35,1864.33
30961,0,0,107.222222,0.37,1438.77
30962,0,0,106.233333,0.42,1231.5
30963,0,0,107.222222,0.51,1654.49
30964,0,0,106.111111,0.49,1350.41
30965,0,0,107.272222,0.39,1397.92
30966,1,0,108.888889,0.34,1745.17
30967,1,0,111.111111,0.27,2511.78
30968,1,0,112.555556,0.23,2748.91
30969,1,0,112.777778,0.16,2638.36
30970,1,0,113.888889,0.12,2768.89
30971,1,0,114.844444,0.15,3038.66
30972,1,0,115,0.14,3043.8
30973,1,0,115,0.17,3123.9
30974,1,0,115.016667,0.18,3154.1
30975,1,0,115,0.21,3230.7
30976,1,0,112.222222,0.24,2697.69
30977,1,0,109.111111,0.3,1936.69
30978,1,0,108.888889,0.31,1809.09
30979,0,0,108.888889,0.31,1763.1
30980,0,0,106.561111,0.36,1461.22
30981,0,0,104.444444,0.41,928.63
30982,0,0,105,0.37,903.64
30983,0,0,103.805556,0.41,752.24
30984,0,0,102.777778,0.44,712
30985,0,0,101.111111,0.51,29.12
30986,0,0,100.172222,0.58,48.44
30987,1,1,98.888889,0.69,-334.24
30988,0,1,98.888889,0.6,-316.44
30989,1,0,103.838889,0.49,660.1
30990,1,0,107.222222,0.38,1512.05
30991,1,0,111.111111,0.29,2551.33
30992,2,0,112.066667,0.29,2770.75
30993,2,0,112.777778,0.24,2820.31
30994,2,0,113.888889,0.21,2991.39
30995,2,0,115.905556,0.18,3340.8
30996,2,0,116.111111,0.16,3326.62
30997,2,0,115,0.2,3204
30998,2,0,115.088889,0.25,3357.28
30999,2,0,115,0.25,3337.5
31000,2,0,112.777778,0.26,2865.8
31001,2,0,111.372222,0.29,2611.29
31002,2,0,111.111111,0.35,2670
31003,2,0,111.666667,0.33,2761.97
31004,1,0,111.094444,0.36,2685.74
31005,1,0,110,0.39,2225.41
31006,1,0,107.777778,0.49,1795.39
31007,1,0,107.222222,0.58,1831.18
31008,1,0,105.555556,0.6,1230.18
31009,0,0,105,0.65,1088.32
31010,1,0,103.694444,0.7,859.89
31011,1,0,102.777778,0.76,451.65
31012,1,0,103.888889,0.64,835.22
31013,1,0,108.577778,0.53,2336.07
31014,0,0,111.111111,0.43,2828.22
31015,1,0,112.777778,0.35,3070.5
31016,1,0,113.905556,0.37,3391.01
31017,1,0,115,0.3,3471
31018,2,0,116.111111,0.28,3670.76
31019,2,0,117.133333,0.29,3934.16
31020,2,0,117.777778,0.28,4050.49
31021,1,0,117.777778,0.3,4113.78
31022,2,0,117.761111,0.3,4109.92
31023,2,0,117.222222,0.29,3954.57
31024,2,0,115,0.33,3551.1
31025,2,0,112.966667,0.38,3185.13
31026,1,0,112.222222,0.4,3045.78
31027,1,0,111.666667,0.43,2969.63
31028,1,0,113.594444,0.41,3411.93
31029,0,0,113.333333,0.45,3441.33
31030,1,0,111.666667,0.5,3115
31031,1,0,111.7,0.52,3165.55
31032,1,0,110.555556,0.56,2931.07
31033,1,0,111.111111,0.56,3085.33
31034,1,0,110.155556,0.63,2946.53
31035,1,0,111.111111,0.56,3085.33
31036,2,0,111.111111,0.56,3085.33
31037,3,0,111.927778,0.54,3269.64
31038,3,0,113.888889,0.42,3510.56
31039,3,0,115,0.36,3631.2
31040,3,0,116.755556,0.34,3996.54
31041,2,0,117.566667,0.32,4127.46
31042,3,0,117.777778,0.3,4113.78
31043,2,0,118.75,0.25,4171.88
31044,3,0,118.888889,0.19,4001.04
31045,3,0,117.777778,0.28,4050.49
31046,3,0,117.811111,0.26,3994.68
31047,3,0,116.111111,0.28,3670.76
31048,3,0,115,0.3,3471
31049,3,0,115.122222,0.31,3526.2
31050,3,0,113.888889,0.33,3288.06
31051,3,0,113.333333,0.35,3204
31052,3,0,112.727778,0.38,3126.45
31053,3,0,110,0.54,2253.88
31054,3,0,109.444444,0.54,2108.44
31055,2,0,108.977778,0.56,2034.01
31056,3,0,108.333333,0.6,1863.07
31057,3,0,108.333333,0.6,1926.36
31058,3,0,108.855556,0.61,2066.56
31059,3,0,107.222222,0.79,1702.85
31060,2,0,107.222222,0.79,1679.84
31061,2,0,107.655556,0.79,1737.36
31062,2,0,108.888889,0.71,2064.71
31063,1,0,110,0.61,2289.46
31064,1,0,111.911111,0.49,3159.06
31065,1,0,112.777778,0.41,3206.97
31066,1,0,112.777778,0.38,3138.73
31067,2,0,113.75,0.34,3279.65
31068,2,0,112.777778,0.35,3070.5
31069,2,0,112.222222,0.37,2980.51
31070,2,0,112.272222,0.38,3014.55
31071,2,0,112.222222,0.37,2980.51
31072,2,0,112.222222,0.4,3045.78
31073,1,0,110,0.59,2396.24
31074,3,0,110,0.61,2371.45
31075,0,0,109.444444,0.68,2266.89
31076,3,0,108.888889,0.76,2225.16
31077,3,0,108.333333,0.83,2050.35
31078,3,0,108.333333,0.86,2239.39
31079,2,0,108.438889,0.86,2347.91
31080,3,0,108.333333,0.83,2130.88
31081,2,0,108.333333,0.8,2055.01
31082,3,0,108.383333,0.84,2299.92
31083,3,0,107.777778,0.83,2161.65
31084,2,0,108.888889,0.77,2282.43
31085,1,0,109.877778,0.69,2525.22
31086,1,0,112.222222,0.57,3415.62
31087,1,0,113.888889,0.51,3733.06
31088,2,0,114.794444,0.46,3844.78
31089,2,0,115,0.44,3844.8
31090,1,0,115,0.44,3844.8
31091,2,0,116.25,0.39,4020.58
31092,2,0,117.222222,0.37,4199.81
31093,2,0,117.777778,0.35,4272
31094,1,0,118.038889,0.36,4366.85
31095,2,0,115,0.44,3844.8
31096,2,0,113.888889,0.47,3634.17
31097,1,0,113.8,0.4,3438.96
31098,1,0,112.777778,0.38,3138.73
31099,2,0,112.222222,0.4,3045.78
31100,2,0,111.683333,0.41,2932.28
31101,3,0,109.444444,0.52,2023.19
31102,2,0,108.333333,0.45,1745.76
31103,2,0,106.855556,0.54,1247.25
31104,2,0,106.111111,0.57,1117.84
31105,3,0,106.111111,0.51,1037.04
31106,2,0,105.066667,0.46,699.51
31107,2,0,103.888889,0.48,406.14
31108,2,0,102.777778,0.52,99.96
31109,2,0,103.872222,0.48,362.96
31110,1,0,103.888889,0.52,295.36
31111,1,0,107.222222,0.41,1243.05
31112,1,0,107.711111,0.38,1426.08
31113,1,0,108.888889,0.34,1712.04
31114,1,0,108.888889,0.31,1673.71
31115,1,0,109.861111,0.29,1916.69
31116,1,0,110,0.25,1879.51
31117,1,0,110,0.28,1911.32
31118,1,0,109.95,0.28,1894.87
31119,1,0,108.888889,0.31,1689.26
31120,1,0,107.222222,0.34,1356.25
31121,1,0,104.2,0.41,754.33
31122,0,0,102.777778,0.46,721.89
31123,0,0,103.333333,0.46,406.42
31124,0,0,101.944444,0.52,36.83
31125,0,1,100,0.61,-517.44
31126,0,1,99.444444,0.61,-484
31127,0,1,99.805556,0.6,-368.66
31128,0,1,99.444444,0.63,-161.19
31129,0,1,97.222222,0.68,-1221.08
31130,0,1,98.211111,0.7,-1129.71
31131,0,1,97.777778,0.69,-1339.48
31132,0,1,100,0.63,-396.52
31133,1,0,104.738889,0.47,827.86
31134,1,0,108.888889,0.34,1712.04
31135,1,0,111.111111,0.27,2511.78
31136,1,0,112,0.26,2691.36
31137,1,0,112.777778,0.23,2797.57
31138,1,0,113.888889,0.2,2966.67
31139,1,0,114.844444,0.19,3144.35
31140,1,0,116.111111,0.17,3355.3
31141,2,0,116.111111,0.17,3355.3
31142,2,0,115.905556,0.2,3397.43
31143,1,0,115,0.21,3230.7
31144,2,0,112.222222,0.27,2762.96
31145,1,0,111.2,0.3,2591.68
31146,1,0,107.777778,0.37,1650.8
31147,0,0,107.777778,0.35,1566.62
31148,0,0,107.222222,0.35,1431.12
31149,1,0,105.555556,0.38,992.79
31150,1,0,105,0.41,858.91
31151,2,0,104.027778,0.46,700.95
31152,2,0,103.888889,0.52,590.72
31153,2,0,103.333333,0.54,428.69
31154,2,0,103.905556,0.59,730.35
31155,1,0,102.222222,0.69,315.03
31156,2,0,103.888889,0.64,776.02
31157,2,0,107.294444,0.56,1727.79
31158,2,0,111.111111,0.43,2828.22
31159,2,0,112.222222,0.43,3111.04
31160,2,0,115.888889,0.37,3874.66
31161,2,0,117.777778,0.35,4272
31162,2,0,118.888889,0.34,4505.38
31163,2,0,120.727778,0.33,4907.09
31164,2,0,121.111111,0.35,5073
31165,2,0,120,0.37,4877.2
31166,2,0,119.877778,0.4,4953.54
31167,2,0,118.888889,0.4,4707.11
31168,1,0,116.111111,0.48,4244.31
31169,1,0,114.166667,0.55,3908.58
31170,1,0,112.222222,0.57,3415.62
31171,1,0,112.222222,0.59,3459.13
31172,1,0,111.577778,0.63,3359.18
31173,1,0,111.111111,0.63,3223.78
31174,1,0,109.444444,0.74,2665.31
31175,1,0,109.844444,0.77,3011.45
31176,2,0,110.555556,0.74,3269.27
31177,2,0,110.555556,0.74,3269.27
31178,2,0,110.8,0.76,3383.42
31179,0,0,111.111111,0.71,3382
31180,2,0,112.222222,0.72,3741.96
31181,2,0,112.727778,0.71,3874.08
31182,2,0,115,0.62,4325.4
31183,2,0,118.888889,0.48,4976.09
31184,2,0,119.983333,0.44,5122.13
31185,1,0,122.222222,0.38,5458.67
31186,1,0,122.777778,0.34,5432.96
31187,2,0,123.7,0.32,5568.55
31188,2,0,122.777778,0.37,5554.59
31189,2,0,123.888889,0.32,5612.93
31190,2,0,122.727778,0.33,5380.57
31191,1,0,122.777778,0.32,5351.87
31192,1,0,120,0.4,4984
31193,1,0,116.511111,0.51,4437.86
31194,1,0,115,0.55,4138.5
31195,1,0,114.444444,0.6,4113.78
31196,1,0,115.05,0.71,4580.92
31197,1,0,112.777778,0.77,4025.77
31198,2,0,113.333333,0.74,4129.6
31199,2,0,111.911111,0.81,3837.52
31200,2,0,111.111111,0.8,3560
31201,2,0,110,0.86,3206.88
31202,2,0,109.844444,0.87,3045.67
31203,1,0,107.777778,0.96,2413.09
31204,1,0,110,0.86,3013.75
31205,1,0,114.811111,0.74,4587.3
31206,1,0,117.777778,0.6,5063.11
31207,1,0,121.111111,0.49,5599.09
31208,1,0,122.083333,0.44,5660.4
31209,1,0,122.777778,0.38,5595.13
31210,1,0,123.888889,0.38,5868.07
31211,1,0,124.722222,0.36,5984.76
31212,1,0,123.888889,0.34,5697.98
31213,1,0,125,0.32,5874
31214,1,0,123.922222,0.36,5791.09
31215,1,0,122.777778,0.38,5595.13
31216,1,0,121.111111,0.42,5336.04
31217,1,0,118.022222,0.51,4844.01
31218,2,0,116.111111,0.56,4473.73
31219,1,0,115.555556,0.58,4374.84
31220,1,0,112.844444,0.65,3772.41
31221,2,0,114.444444,0.6,4113.78
31222,2,0,112.222222,0.64,3567.91
31223,2,0,111.961111,0.68,3576.85
31224,2,0,112.777778,0.69,3843.81
31225,3,0,111.666667,0.8,3738
31226,2,0,111.316667,0.8,3625.86
31227,3,0,112.222222,0.74,3785.47
31228,3,0,112.222222,0.8,3916
31229,2,0,112.727778,0.78,4032.67
31230,2,0,113.888889,0.72,4252.22
31231,2,0,115,0.67,4458.9
31232,2,0,117.688889,0.56,4911.85
31233,2,0,120,0.49,5304.4
31234,2,0,121.111111,0.46,5486.36
31235,2,0,120.888889,0.48,5502.97
31236,2,0,121.111111,0.49,5599.09
31237,2,0,120,0.53,5446.8
31238,2,0,118.816667,0.57,5258.51
31239,2,0,117.222222,0.63,4996.86
31240,3,0,115,0.78,4752.6
31241,3,0,114.183333,0.77,4468.6
31242,3,0,113.888889,0.77,4375.83
31243,3,0,112.777778,0.83,4162.23
31244,3,0,111.805556,0.91,4013.65
31245,2,0,111.111111,0.89,3738
31246,2,0,111.111111,0.89,3738
31247,2,0,110.677778,0.87,3554.21
31248,2,0,109.444444,0.89,2818.45
31249,1,0,108.333333,0.89,2482.97
31250,2,0,108.5,0.87,2665.65
31251,1,0,107.777778,0.89,2616.6
31252,2,0,107.777778,0.96,2713.51
31253,2,0,110.033333,0.84,3286.12
31254,2,0,110,0.77,2994.82
31255,2,0,111.111111,0.71,3382
31256,1,0,113.716667,0.6,3906.51
31257,2,0,113.888889,0.64,4054.44
31258,2,0,113.888889,0.64,4054.44
31259,1,0,115.105556,0.62,4355.84
31260,1,0,116.111111,0.58,4531.09
31261,1,0,116.111111,0.58,4531.09
31262,2,0,117.344444,0.54,4754.46
31263,2,0,111.111111,0.93,3817.11
31264,2,0,112.222222,0.86,4046.53
31265,2,0,112.311111,0.87,4097.88
31266,2,0,111.111111,0.93,3817.11
31267,3,0,111.111111,0.93,3817.11
31268,3,0,110.677778,0.93,3668.24
31269,3,0,110.555556,0.93,3626.26
31270,2,0,109.444444,0.89,2753.97
31271,2,0,108.977778,0.86,2488.62
31272,2,0,108.333333,0.8,2095.95
31273,3,0,107.222222,0.73,1581.61
31274,3,0,106.177778,0.64,1199.3
31275,2,0,105,0.65,736.7
31276,2,0,103.888889,0.64,425.72
31277,2,0,105.05,0.69,903.3
31278,2,0,106.111111,0.6,1098.85
31279,3,0,106.111111,0.55,1011.63
31280,3,0,107.238889,0.5,1375.79
31281,3,0,107.222222,0.51,1380.48
31282,3,0,107.777778,0.49,1531.65
31283,2,0,108.733333,0.46,1785.23
31284,2,0,108.888889,0.46,1832.88
31285,2,0,108.888889,0.44,1823.43
31286,2,0,108.938889,0.43,1850.36
31287,2,0,107.777778,0.43,1469.97
31288,2,0,107.222222,0.38,1202.95
31289,2,0,106.177778,0.41,991.37
31290,3,0,105,0.65,825.62
31291,3,0,103.888889,0.64,504.37
31292,3,0,103.977778,0.59,525.95
31293,3,0,103.888889,0.59,617.93
31294,3,0,103.888889,0.57,541.84
31295,2,0,103.35,0.59,386.01
31296,2,0,102.777778,0.59,52.67
31297,2,0,102.777778,0.64,137.04
31298,2,0,101.738889,0.82,-144.88
31299,2,0,101.111111,0.78,-449.74
31300,2,0,102.222222,0.72,19.56
31301,2,0,102.688889,0.69,181.33
31302,2,0,102.777778,0.67,139.55
31303,2,0,103.888889,0.48,575.18
31304,1,0,104.966667,0.45,784.34
31305,2,0,105,0.41,893.07
31306,2,0,105,0.41,893.07
31307,1,0,106.283333,0.41,1333.68
31308,1,0,106.111111,0.45,1314.16
31309,1,0,106.111111,0.45,1362.19
31310,2,0,106.2,0.44,1589.18
31311,2,0,106.111111,0.41,1533.77
31312,1,0,105,0.53,1361.7
31313,1,0,102.95,0.64,861.16
31314,1,0,101.111111,0.75,346.11
31315,1,1,100,0.75,0
31316,1,0,100.088889,0.78,28.16
31317,1,1,99.444444,0.78,-176.02
31318,1,1,97.777778,0.92,-759.47
31319,1,1,98.35,0.92,-563.9
31320,4,1,97.222222,0.92,-949.33
31321,1,1,97.777778,0.92,-759.47
31322,1,1,97.344444,0.92,-907.56
31323,4,1,96.111111,0.92,-1329.07
31324,1,1,98.888889,0.88,-371.82
31325,1,0,102.761111,0.7,511.06
31326,1,0,106.111111,0.53,1386.66
31327,1,0,107.777778,0.43,1723.09
31328,1,0,108.938889,0.36,1905.71
31329,1,0,110,0.34,2145.35
31330,1,0,111.111111,0.29,2551.33
31331,1,0,112.133333,0.3,2807.65
31332,1,0,112.777778,0.29,2934.03
31333,1,0,112.777778,0.26,2865.8
31334,1,0,112.777778,0.3,2956.78
31335,1,0,112.222222,0.3,2828.22
31336,1,0,110,0.34,2199.02
31337,1,0,108.072222,0.45,1862.62
31338,1,0,106.111111,0.53,1386.66
31339,1,0,106.111111,0.51,1325.23
31340,1,0,105.188889,0.55,1094.4
31341,2,0,106.666667,0.51,1419.31
31342,2,0,105.555556,0.55,1191.73
31343,1,0,104.927778,0.61,920.24
31344,1,0,105.555556,0.62,1099.77
31345,1,0,104.444444,0.67,762.14
31346,0,0,102.811111,0.77,352.69
31347,0,0,102.777778,0.76,342
31348,1,0,103.888889,0.76,683.99
31349,1,0,107.761111,0.68,1933.79
31350,2,0,111.111111,0.54,3045.78
31351,2,0,112.777778,0.49,3388.92
31352,2,0,114.966667,0.42,3782.97
31353,2,0,117.222222,0.31,4015.88
31354,2,0,117.777778,0.28,4050.49
31355,2,0,117.827778,0.3,4125.35
31356,2,0,118.888889,0.28,4303.64
31357,2,2,119.016667,0.26,4265.06
31358,2,0,118.022222,0.27,4074.1
31359,2,2,117.85,0.28,4066.94
31360,2,2,116.322222,0.32,3835.07
31361,2,0,114.077778,0.39,3483.12
31362,2,2,112.566667,0.43,3198.72
31363,2,2,112.927778,0.47,3382.68
31364,2,0,111.494444,0.54,3150.86
31365,2,2,110.1,0.61,2894.46
31366,1,2,110.183333,0.64,2972.72
31367,2,0,110.35,0.64,3021.37
31368,2,2,110.7,0.7,3237.82
31369,1,2,109.744444,0.73,2735.53
31370,2,0,109.016667,0.74,2462.27
31371,2,0,108.888889,0.77,2444.34
31372,2,2,110.055556,0.76,3150.2
31373,2,0,110.155556,0.83,3308.07
31374,0,0,112.011111,0.75,3741.46
31375,0,0,114.716667,0.59,4165.11
31376,2,0,115.922222,0.5,4251.23
31377,1,2,117.177778,0.42,4341.86
31378,1,2,116.183333,0.41,4061.69
31379,1,0,117.016667,0.39,4210.26
31380,1,2,116.183333,0.47,4234.53
31381,1,2,116.244444,0.43,4134.86
31382,1,0,116.022222,0.44,4106.82
31383,1,2,115.183333,0.5,4053.95
31384,1,2,112.455556,0.52,3369.98
31385,1,0,109.727778,0.6,2575.07
31386,1,2,107.983333,0.7,2415.76
31387,1,2,106.905556,0.77,2175.66
31388,1,0,106.277778,0.85,2067.27
31389,1,2,105.283333,0.86,1749.21
31390,1,2,104.688889,0.83,1274.01
31391,1,0,104.516667,0.88,1511.46
31392,1,2,104.533333,0.86,1237.87
31393,1,2,103.466667,0.9,1172.43
31394,1,0,103.361111,0.9,1136.73
31395,1,2,102.455556,0.93,610.74
31396,2,0,106.111111,0.79,1947.12
31397,1,0,109.877778,0.72,2836.23
31398,2,0,112.777778,0.64,3730.09
31399,2,2,115.044444,0.52,4070.42
31400,2,0,116.161111,0.47,4228.72
31401,2,2,117.85,0.42,4511.77
31402,3,2,117.833333,0.4,4444.07
31403,3,0,117.872222,0.37,4358.32
31404,3,2,117.922222,0.37,4370.51
31405,3,2,117.944444,0.36,4343.99
31406,3,0,117.866667,0.35,4293.36
31407,3,2,117.35,0.38,4261.85
31408,3,2,117.222222,0.37,4199.81
31409,3,0,116.077778,0.4,4006.58
31410,3,2,114.9,0.43,3792.65
31411,3,2,115.422222,0.46,4007.93
31412,3,0,114.222222,0.47,3721.39
31413,0,0,112.611111,0.62,3636.54
31414,0,0,111.155556,0.85,3673.52
31415,3,0,110.616667,0.94,3666.15
31416,0,0,109.627778,0.94,3062.8
31417,0,0,109.588889,0.94,3045.53
31418,3,0,109.627778,0.94,3000.45
31419,0,0,109.1,0.94,2775.99
31420,3,0,108.888889,0.93,2703.47
31421,3,0,109.077778,0.99,2893.78
31422,0,0,110.166667,0.94,3510.75
31423,0,0,110.283333,0.94,3551.04
31424,3,0,111.472222,0.93,3941.17
31425,3,2,112.477778,0.92,4264.41
31426,0,0,112.922222,0.89,4347.29
31427,3,0,113.95,0.82,4519.24
31428,0,0,113.833333,0.78,4382.95
31429,0,0,112.822222,0.9,4336.48
31430,3,0,112.861111,0.91,4372.52
31431,3,2,112.822222,0.96,4473.42
31432,2,2,112.338889,1,4392.64
31433,3,0,112.311111,0.93,4229.36
31434,3,2,111.322222,1,4030.71
31435,3,2,111.738889,0.94,4053.67
31436,3,0,111.805556,0.94,4076.69
31437,3,2,111.694444,0.94,4038.33
31438,3,2,111.183333,0.96,3901.64
31439,3,0,111.25,0.96,3924.9
31440,3,2,111.155556,0.94,3852.24
31441,0,2,110.627778,0.96,3707.82
31442,3,0,110.644444,0.94,3675.74
31443,3,2,110.1,0.94,3487.73
31444,3,2,110.1,0.94,3487.73
31445,2,0,111.111111,0.87,3698.44
31446,2,2,112.077778,0.87,4020.21
31447,2,2,112.661111,0.85,4169.3
31448,1,0,114.655556,0.82,4747.81
31449,2,2,114.883333,0.7,4503.7
31450,1,2,116.883333,0.61,4838.43
31451,1,0,116.994444,0.6,4840.02
31452,2,2,117.633333,0.57,4927.81
31453,2,2,117.15,0.59,4853.79
31454,2,0,117.038889,0.57,4761.69
31455,3,2,116.111111,0.63,4674.48
31456,3,2,114.972222,0.64,4370.69
31457,2,0,114.95,0.69,4497.26
31458,3,2,113.861111,0.75,4317.74
31459,3,2,113.183333,0.8,4223.94
31460,2,0,113.244444,0.76,4149.22
