1,2,3,4,5
3,0,101.227778,0.84,-0.029204
2,0,101.188889,0.76,-0.027586
1,0,100.066667,0.74,-0.054115
0,1,97.383333,0.84,-0.145382
0,1,97.894444,0.87,-0.143037
0,1,98.888889,0.81,-0.112495
0,1,98.333333,0.81,-0.137016
0,1,97.727778,0.82,-0.140833
1,1,97.194444,0.85,-0.172059
1,1,96.688889,0.85,-0.180109
2,0,101.255556,0.89,-0.037473
1,1,96.138889,0.84,-0.197331
1,1,96.138889,0.84,-0.198059
1,1,95.683333,0.85,-0.217064
0,1,94.583333,0.88,-0.260461
1,1,95.072222,0.84,-0.254283
1,1,96.038889,0.85,-0.222735
1,1,97.755556,0.81,-0.154467
1,0,100.022222,0.69,-0.082308
1,0,102.044444,0.57,-0.015526
1,0,102.777778,0.49,0.008472
1,0,103.355556,0.47,0.022968
1,0,103.888889,0.4,0.039457
1,0,103.844444,0.43,0.043272
2,0,102.755556,0.48,0.018221
2,0,102.722222,0.51,0.019487
3,0,102.177778,0.73,-0.008297
3,0,102.127778,0.74,-0.010152
3,0,101.1,0.87,-0.034396
0,0,101.038889,0.93,-0.038648
3,0,100.533333,0.93,-0.053535
4,0,100.594444,0.93,-0.062887
3,0,100.672222,0.96,-0.065803
3,0,101.205556,0.96,-0.036923
2,0,107.238889,0.85,0.171053
3,0,102.983333,0.88,0.030118
3,0,103.544444,0.84,0.057862
3,0,104.477778,0.81,0.077502
0,0,106.088889,0.76,0.120004
0,0,106.111111,0.78,0.13008
0,0,106.161111,0.75,0.134118
3,0,106.138889,0.79,0.12497
3,0,107.155556,0.79,0.160372
3,0,107.377778,0.78,0.169685
3,0,107.733333,0.76,0.171956
3,0,107.266667,0.85,0.172059
3,0,108.683333,0.77,0.209952
3,0,108.816667,0.77,0.220892
2,0,107.827778,0.76,0.184139
2,0,107.7,0.77,0.188773
3,0,107.2,0.74,0.168023
3,0,107.2,0.79,0.173736
3,0,106.183333,0.87,0.145441
3,0,107.177778,0.86,0.171426
3,0,106.688889,0.89,0.153165
3,0,107.127778,0.89,0.167649
3,0,107.288889,0.88,0.171131
2,0,107.916667,0.82,0.189247
1,0,108.861111,0.75,0.218223
2,0,108.933333,0.8,0.224992
2,0,108.955556,0.8,0.228819
2,0,109.461111,0.76,0.240442
2,0,108.883333,0.83,0.223946
2,0,108.883333,0.83,0.223765
2,0,108.933333,0.83,0.229647
2,0,108.905556,0.88,0.237873
3,0,108.905556,0.88,0.235921
3,0,109.066667,0.87,0.250755
3,0,109.972222,0.83,0.281041
3,0,110.066667,0.82,0.32612
3,0,111,0.77,0.346566
3,0,111.155556,0.71,0.339553
2,0,111.155556,0.71,0.339553
3,0,111.144444,0.7,0.337231
3,0,110.044444,0.76,0.314672
3,0,109.972222,0.77,0.269814
3,0,109.911111,0.76,0.269682
3,0,108.911111,0.83,0.242495
3,0,108.961111,0.85,0.246609
3,0,108.972222,0.83,0.239147
2,0,109.444444,0.77,0.252748
2,0,109.4,0.74,0.247432
1,0,102.511111,0.89,0.052706
1,0,108.355556,0.76,0.202936
1,0,108.355556,0.74,0.204501
1,0,107.783333,0.76,0.198672
0,0,107.244444,0.79,0.189313
0,0,107.2,0.79,0.195597
1,0,106.305556,0.85,0.163827
1,0,108.961111,0.77,0.240846
1,0,111.111111,0.76,0.348089
1,0,112.594444,0.64,0.367657
1,0,112.777778,0.64,0.373009
1,0,112.822222,0.59,0.362895
1,0,113.866667,0.51,0.372708
1,0,113.933333,0.51,0.3745
1,0,113.4,0.53,0.364936
1,0,111.438889,0.59,0.323743
1,0,107.961111,0.7,0.215014
1,0,107.2,0.73,0.198536
1,0,106.116667,0.81,0.172008
0,0,104.822222,0.86,0.128661
1,0,103.244444,0.89,0.08261
0,0,103.25,0.92,0.067118
0,0,103.155556,0.92,0.080409
0,0,102.105556,0.92,0.041011
2,0,103.283333,0.96,0.087801
4,0,101.55,0.96,0.02384
4,0,101.577778,0.92,0.053922
4,0,101.588889,0.96,0.055433
4,0,101.016667,0.92,-0.007595
4,0,101.016667,0.92,0.034746
4,0,101.238889,0.99,0.004329
4,0,102.688889,1,0.095724
0,0,106.038889,0.86,0.173633
0,0,108.666667,0.79,0.270207
0,0,112.172222,0.66,0.359665
0,0,113.883333,0.59,0.392926
0,0,114.983333,0.51,0.402722
0,0,116.127778,0.52,0.436353
0,0,115.088889,0.6,0.429732
0,0,113,0.62,0.374868
0,0,109.044444,0.82,0.276176
0,0,108.772222,0.77,0.259049
0,0,107.338889,0.81,0.236444
0,0,105.994444,0.87,0.187511
2,0,104.933333,0.89,0.142231
2,0,106.694444,0.83,0.218065
2,0,104.455556,0.89,0.124662
2,0,104.011111,0.95,0.139226
0,0,106.605556,0.83,0.168661
2,0,103.994444,0.95,0.138647
1,0,104.911111,0.93,0.168716
1,0,104.294444,0.92,0.12066
0,0,102.966667,0.96,0.063961
4,0,102.527778,0.99,0.035717
0,0,104.322222,0.99,0.107447
0,0,107.716667,0.96,0.244701
1,0,112.688889,0.77,0.399776
1,0,114.572222,0.68,0.435768
1,0,117.122222,0.54,0.469354
2,0,117.65,0.52,0.477538
2,0,117.572222,0.51,0.472306
2,0,117.072222,0.55,0.471023
2,0,114.95,0.67,0.444404
3,0,115.116667,0.66,0.446667
3,0,113.838889,0.72,0.423691
3,0,112.3,0.74,0.380956
3,0,113.783333,0.73,0.424444
3,0,112.122222,0.8,0.388396
3,0,111.538889,0.77,0.363544
1,0,110.022222,0.78,0.317544
0,0,108.305556,0.76,0.222168
0,0,106.716667,0.82,0.172239
0,1,99.927778,0.85,-0.031466
0,0,107.733333,0.73,0.177322
0,0,107.155556,0.68,0.156415
0,0,106.711111,0.71,0.156418
0,0,105.05,0.76,0.104688
1,0,104.094444,0.81,0.080813
1,0,105.916667,0.71,0.129277
1,0,107.222222,0.65,0.157211
1,0,108.866667,0.58,0.19304
1,0,109.827778,0.55,0.218191
2,0,109.95,0.58,0.227492
2,0,109.977778,0.58,0.229445
2,0,109.944444,0.58,0.236085
2,0,110.05,0.54,0.275491
1,0,109.955556,0.57,0.23824
1,0,108.761111,0.62,0.222678
1,0,106.155556,0.75,0.170027
1,0,104.027778,0.75,0.091806
1,0,103.988889,0.75,0.080557
0,0,102.827778,0.76,0.046731
0,0,102.161111,0.75,0.039284
0,0,101.266667,0.79,0.004956
0,1,99.522222,0.85,-0.051316
0,1,99.522222,0.85,-0.074824
2,0,103.655556,0.83,0.074649
1,1,98.994444,0.88,-0.096209
1,1,98.972222,0.92,-0.099395
1,0,100.161111,0.89,-0.055229
1,1,99.916667,0.85,-0.060921
1,1,98.855556,0.88,-0.108944
2,1,99.905556,0.86,-0.033752
2,0,100.961111,0.85,0.031649
2,0,104.822222,0.77,0.111759
1,0,106.955556,0.67,0.172163
1,0,108.861111,0.58,0.22093
2,0,108.888889,0.5,0.202104
2,0,108.888889,0.5,0.19847
2,0,108.911111,0.54,0.204143
2,0,108.838889,0.54,0.206199
2,0,107.322222,0.6,0.17444
2,0,106.111111,0.65,0.13755
2,0,105.022222,0.7,0.101959
3,0,105,0.76,0.107908
3,0,105,0.76,0.112085
3,0,104.466667,0.79,0.091072
3,0,104.416667,0.79,0.091515
3,0,103.938889,0.82,0.074331
3,0,103.911111,0.85,0.08324
1,0,103.188889,0.85,0.05095
3,0,104.466667,0.82,0.101867
3,0,104.516667,0.81,0.120996
3,0,105.05,0.78,0.120311
3,0,104.933333,0.76,0.114782
3,0,104.983333,0.76,0.108082
0,0,104.922222,0.77,0.110446
3,0,105.955556,0.77,0.173283
3,0,106.066667,0.77,0.165582
3,0,107.216667,0.72,0.207934
0,0,106.25,0.86,0.182554
3,0,106.227778,0.93,0.1628
2,0,107.233333,0.93,0.20975
2,0,107.266667,0.93,0.213186
2,0,107.777778,0.89,0.222785
2,0,107.244444,0.87,0.201195
2,0,107.25,0.86,0.19966
2,0,106.188889,0.93,0.182458
2,0,106.1,0.93,0.18971
2,0,105.072222,0.92,0.130533
2,0,104.611111,0.95,0.132187
2,0,104.644444,0.95,0.107601
1,0,104.466667,0.89,0.095506
1,0,103.916667,0.85,0.073269
2,0,106.311111,0.76,0.148112
1,0,104.466667,0.79,0.083726
1,0,103.377778,0.82,0.038425
1,0,103.816667,0.8,0.049217
1,0,103.377778,0.82,0.044095
1,0,102.916667,0.82,0.027627
1,0,102.5,0.85,0.019301
1,0,105,0.81,0.094059
1,0,106.133333,0.76,0.120874
1,0,107.211111,0.7,0.14861
1,0,107.822222,0.63,0.161511
1,0,108.883333,0.63,0.198665
1,0,108.988889,0.57,0.201522
1,0,108.883333,0.58,0.200227
1,0,108.861111,0.54,0.194549
1,0,107.427778,0.63,0.180935
2,0,106.177778,0.7,0.173407
2,0,105.116667,0.76,0.125225
1,0,104.272222,0.81,0.104798
2,0,104.094444,0.81,0.092895
2,0,104.538889,0.82,0.103757
2,0,105.633333,0.76,0.123572
3,0,105.672222,0.79,0.133997
3,0,106.227778,0.75,0.149693
2,0,108.072222,0.84,0.241182
3,0,106.761111,0.75,0.161807
3,0,106.761111,0.79,0.165417
3,0,106.7,0.8,0.165362
3,0,107.311111,0.79,0.185596
3,0,107.822222,0.83,0.21146
3,0,107.811111,0.77,0.206539
2,0,108.983333,0.77,0.248635
2,0,110.994444,0.71,0.334649
2,0,111.783333,0.73,0.362856
2,0,111.2,0.71,0.340906
2,0,112.288889,0.71,0.374049
2,0,112.744444,0.64,0.372036
2,0,112.888889,0.68,0.385429
2,0,113.861111,0.64,0.404634
2,0,112.211111,0.71,0.371682
2,0,111.161111,0.76,0.349655
1,0,109.005556,0.83,0.286199
1,0,108.155556,0.83,0.25272
1,0,107.333333,0.79,0.211882
1,0,107.383333,0.86,0.228077
2,0,107.661111,0.88,0.240941
2,0,107.938889,0.89,0.252315
2,0,107.916667,0.92,0.27056
2,0,108.05,0.88,0.245589
1,0,107.344444,0.88,0.210823
1,0,107.744444,0.86,0.240677
1,0,106.9,0.88,0.212682
0,0,105.605556,0.89,0.188582
1,0,105.1,0.93,0.142855
0,0,105.177778,0.93,0.177877
0,0,107.766667,0.95,0.269581
0,0,111.072222,0.8,0.354754
1,0,113.666667,0.68,0.408688
1,0,116.038889,0.58,0.451078
1,0,117.222222,0.54,0.472096
1,0,117.6,0.56,0.488717
1,0,117.777778,0.56,0.493653
1,0,116.155556,0.62,0.465862
1,0,113.016667,0.75,0.405469
1,0,111.266667,0.76,0.352962
1,0,110.022222,0.83,0.326464
1,0,109.111111,0.83,0.270274
1,0,107.844444,0.89,0.241101
1,0,108.311111,0.83,0.254982
1,0,107.855556,0.86,0.241872
1,0,107.2,0.86,0.20389
1,0,106.683333,0.86,0.185497
1,0,106.388889,0.89,0.178303
1,0,105.994444,0.87,0.16116
1,0,105.533333,0.89,0.145034
1,0,106.238889,0.93,0.176541
1,0,107.527778,0.87,0.216914
1,0,108.538889,0.9,0.253932
1,0,108.372222,0.85,0.244963
2,0,108.727778,0.84,0.252645
0,0,111.088889,0.77,0.349367
1,0,113.755556,0.68,0.411346
1,0,117.15,0.58,0.482327
1,0,118.816667,0.48,0.495706
1,0,118.716667,0.48,0.493072
1,0,118.883333,0.52,0.510907
1,0,117.844444,0.56,0.495505
1,0,115.15,0.62,0.436865
1,0,113.033333,0.68,0.389749
0,0,112.366667,0.72,0.378618
0,0,110.361111,0.77,0.326437
0,0,109.033333,0.82,0.273926
0,0,108.405556,0.83,0.259506
0,0,108.061111,0.83,0.245753
0,0,108.266667,0.83,0.253896
0,0,106.25,0.89,0.188395
2,0,109.166667,0.79,0.279855
1,0,106.322222,0.89,0.174097
1,0,105.861111,0.88,0.156165
1,0,106.416667,0.89,0.179517
2,0,107.322222,0.86,0.207845
0,0,107.344444,0.83,0.204583
2,0,107.144444,0.86,0.206557
2,0,107.922222,0.82,0.224342
1,0,111.138889,0.71,0.339045
2,0,112.805556,0.64,0.37382
2,0,115.205556,0.59,0.430348
2,0,117.361111,0.52,0.469722
1,0,117.816667,0.49,0.472534
1,0,117.866667,0.52,0.483401
1,0,117.355556,0.54,0.47575
1,0,115.255556,0.61,0.437194
1,0,113.033333,0.71,0.396709
1,0,113.011111,0.71,0.396032
1,0,112.327778,0.72,0.377427
2,0,112.894444,0.69,0.387891
2,0,112.322222,0.72,0.377257
2,0,112.055556,0.7,0.364801
2,0,111.633333,0.69,0.349954
1,0,111.094444,0.72,0.339668
2,0,108.833333,0.8,0.249022
1,0,107.366667,0.79,0.20197
0,0,106.694444,0.8,0.179246
0,0,105.744444,0.86,0.14963
0,0,105.138889,0.86,0.123971
0,0,105.094444,0.86,0.121856
0,0,105.016667,0.87,0.128798
1,0,107.2,0.8,0.201585
1,0,110.161111,0.71,0.309284
1,0,113.694444,0.64,0.399768
1,0,116.111111,0.56,0.447373
1,0,117.777778,0.52,0.480996
2,0,118.666667,0.49,0.495077
2,0,117.361111,0.54,0.475903
2,0,116.227778,0.58,0.45639
2,0,114.4,0.65,0.422928
2,0,112.872222,0.72,0.394096
2,0,112.266667,0.72,0.375556
2,0,111.216667,0.76,0.351396
2,0,111.155556,0.77,0.351467
1,0,111.066667,0.72,0.338817
1,0,110.444444,0.73,0.321626
1,0,109.005556,0.8,0.261126
2,0,109.422222,0.78,0.272834
2,0,107.933333,0.86,0.224399
2,0,108.938889,0.8,0.250357
2,0,107.85,0.83,0.223946
2,0,107.477778,0.86,0.215202
0,0,107.877778,0.89,0.231102
3,0,108.405556,0.86,0.247758
2,0,107.516667,0.86,0.219065
2,0,107.872222,0.89,0.22699
0,0,110.027778,0.83,0.326645
0,0,112.138889,0.75,0.378126
0,0,112.844444,0.72,0.393246
2,0,115.044444,0.62,0.433822
2,0,116.083333,0.61,0.460916
1,0,116.155556,0.58,0.454359
2,0,113.933333,0.67,0.414182
0,0,112.872222,0.71,0.391805
0,0,112.172222,0.73,0.374831
0,0,112.027778,0.73,0.370383
0,0,110.083333,0.83,0.328455
0,0,109.855556,0.78,0.292197
2,0,108.7,0.84,0.255011
2,0,107.727778,0.87,0.23818
1,0,107.15,0.89,0.223813
1,0,107.638889,0.87,0.221444
2,0,107.083333,0.9,0.220112
0,0,107.7,0.89,0.217458
2,0,108.061111,0.87,0.229211
2,0,108.05,0.87,0.224403
0,0,107.65,0.89,0.219327
0,0,107.072222,0.93,0.206506
0,0,105.833333,0.94,0.161821
0,0,107.172222,0.93,0.209178
0,0,108.811111,0.89,0.258202
0,0,109.905556,0.84,0.296951
0,0,112.105556,0.73,0.372778
0,0,112.705556,0.72,0.388993
0,0,112.744444,0.72,0.390184
0,0,112.75,0.72,0.390354
0,0,112.75,0.72,0.390354
0,0,111.3,0.76,0.354006
0,0,109.922222,0.83,0.30321
1,0,108.833333,0.81,0.273495
0,0,107.311111,0.87,0.215342
1,0,106.266667,0.87,0.208592
0,0,105.783333,0.93,0.17845
1,0,106.905556,0.9,0.198692
2,0,107.777778,0.87,0.226622
3,0,107.266667,0.9,0.227909
2,0,107.677778,0.93,0.224064
3,0,106.694444,0.93,0.19181
3,0,106.755556,0.93,0.193814
3,0,106.738889,0.96,0.217759
0,0,107.222222,0.93,0.196677
0,0,107.222222,0.93,0.195722
0,0,107.188889,0.94,0.21477
3,0,107.222222,0.93,0.217289
3,0,107.311111,1,0.215776
4,0,107.894444,0.96,0.240824
4,0,108.861111,0.93,0.26987
4,0,109.927778,0.93,0.315007
4,0,110.855556,0.88,0.36327
3,0,110.994444,0.87,0.365961
2,0,111.011111,0.86,0.364556
3,0,110.105556,0.92,0.345367
2,0,109.95,0.87,0.305676
2,0,109.95,0.87,0.331196
2,0,109.005556,0.9,0.274412
3,0,108.888889,0.89,0.265959
3,0,108.888889,0.89,0.269603
3,0,108.411111,0.95,0.252322
2,0,108.311111,0.93,0.23876
3,0,108.288889,0.9,0.23317
2,0,108.222222,0.85,0.256488
1,0,107.711111,0.9,0.21936
2,0,107.711111,0.9,0.219266
1,0,107.416667,0.91,0.21041
0,0,107.083333,0.87,0.196387
0,0,106.044444,0.93,0.155166
0,0,107.15,0.87,0.190377
0,0,107.594444,0.9,0.202168
2,0,108.822222,0.89,0.247175
2,0,110.877778,0.81,0.35046
2,0,111.133333,0.8,0.356712
2,0,112.683333,0.78,0.401859
2,0,113.811111,0.74,0.427758
2,0,113.811111,0.72,0.422841
0,0,112.777778,0.72,0.391204
2,0,111.261111,0.77,0.354793
1,0,110.044444,0.83,0.327188
1,0,109.972222,0.78,0.282428
2,0,109.8,0.79,0.27658
2,0,109.833333,0.78,0.280755
2,0,109.811111,0.78,0.280139
2,0,109.305556,0.79,0.269499
2,0,107.8,0.86,0.225318
2,0,108.311111,0.84,0.256921
3,0,107.483333,0.89,0.219514
3,0,109.377778,0.81,0.276985
3,0,108.866667,0.89,0.270538
3,0,108.444444,0.93,0.270633
3,0,108.794444,0.93,0.269106
2,0,108.844444,0.93,0.28218
2,0,108.805556,0.93,0.273114
3,0,109.883333,0.87,0.297447
3,0,108.888889,0.94,0.274242
1,0,110.033333,0.93,0.344685
2,0,110.533333,0.89,0.354362
3,0,110.027778,0.93,0.344494
2,0,110.033333,0.93,0.344685
3,0,110.027778,0.93,0.344494
3,0,110.005556,0.93,0.343731
3,0,108.955556,0.99,0.285049
4,0,108.916667,0.93,0.276645
4,0,107.827778,1,0.2314
3,0,107.783333,0.95,0.221469
4,0,107.272222,1,0.222203
4,0,107.783333,0.93,0.232557
3,0,107.222222,0.94,0.213043
4,0,107.222222,0.93,0.203929
4,0,107.2,0.93,0.210895
4,0,104.011111,0.96,0.13994
4,0,107.2,0.9,0.208087
4,0,107.2,0.89,0.224
3,0,106.35,0.93,0.197536
4,0,106.138889,0.93,0.19639
0,0,104.005556,0.92,0.118002
4,0,103.011111,0.96,0.105052
4,0,102.95,1,0.10502
4,0,103.083333,1,0.109767
4,0,105.272222,0.93,0.143046
4,0,106.455556,0.98,0.178472
4,0,107.522222,0.98,0.228792
3,0,107.977778,0.95,0.249623
3,0,108.05,0.98,0.283714
3,0,108.466667,0.93,0.259468
3,0,107.827778,0.96,0.243247
3,0,108.772222,0.89,0.27521
3,0,108.772222,0.9,0.262105
3,0,107.594444,0.96,0.230261
3,0,108.772222,0.9,0.27056
3,0,108.266667,0.93,0.251452
2,0,107.616667,0.97,0.246144
4,0,107.266667,0.96,0.222411
4,0,105.227778,0.96,0.182387
1,0,107.344444,0.88,0.199669
4,0,105.161111,0.96,0.155058
4,0,104.583333,1,0.137357
4,0,104.438889,0.97,0.109581
4,0,103.472222,1,0.123611
0,0,103.961111,1,0.07743
0,0,104.85,0.94,0.119903
0,0,105.972222,0.94,0.156737
0,0,107.644444,0.96,0.2102
0,0,109.972222,0.84,0.28476
1,0,111.644444,0.77,0.36687
1,0,114.861111,0.67,0.441761
1,0,114.983333,0.66,0.442728
1,0,115,0.67,0.44589
1,0,113.933333,0.67,0.414182
1,0,112.355556,0.74,0.382676
1,0,112.083333,0.75,0.376396
1,0,110.972222,0.78,0.347644
1,0,110.911111,0.78,0.345708
1,0,109.927778,0.83,0.278417
1,0,109.883333,0.8,0.274565
1,0,109.316667,0.82,0.262858
1,0,108.244444,0.86,0.222467
1,0,108.177778,0.84,0.223078
0,0,105.688889,0.93,0.169861
1,0,107.083333,0.89,0.194843
1,0,107.083333,0.89,0.19475
1,0,107.027778,0.89,0.186059
0,0,107.038889,0.93,0.18971
0,0,107.016667,0.86,0.185589
0,0,106.772222,0.88,0.181356
2,0,107.55,0.89,0.208207
2,0,109.811111,0.83,0.284208
2,0,111,0.8,0.35244
2,0,112.733333,0.77,0.401176
2,0,114.933333,0.67,0.443908
2,0,115.027778,0.66,0.444041
2,0,115.066667,0.67,0.447872
1,0,112.933333,0.77,0.407478
1,0,111.383333,0.79,0.362696
1,0,110.994444,0.8,0.352262
1,0,108.861111,0.89,0.279789
1,0,107.911111,0.95,0.244223
1,0,107.705556,0.95,0.239981
1,0,107.633333,0.93,0.22979
1,0,106.638889,0.93,0.19515
0,0,106.477778,0.89,0.182134
0,0,105.944444,0.93,0.204215
4,0,102.338889,0.96,0.039152
0,0,104.394444,0.92,0.150185
4,0,104.3,0.96,0.125597
0,0,103.3,0.96,0.083247
4,0,103.722222,0.92,0.094079
4,0,102.655556,0.96,0.092647
4,0,101.394444,0.99,0.023811
4,0,102.127778,0.92,0.041201
0,0,104.816667,1,0.14596
0,0,108.522222,0.85,0.280637
0,0,110.944444,0.78,0.346764
0,0,112.7,0.69,0.382041
0,0,112.783333,0.71,0.389099
0,0,112.838889,0.72,0.393075
0,0,112.255556,0.74,0.379579
0,0,110.35,0.81,0.333456
0,0,107.816667,0.95,0.271317
0,0,107.1,0.93,0.243913
4,0,107.072222,0.93,0.242959
4,0,105.944444,0.93,0.204215
4,0,104.927778,0.96,0.17192
4,0,103.666667,0.99,0.092786
4,0,102.266667,0.96,0.079079
4,0,102.222222,0.96,0.077529
4,0,103.288889,1,0.078518
4,0,101.088889,1,0.038764
4,0,101.644444,0.96,0.057371
4,0,101.683333,0.99,0.035028
4,0,102.177778,0.92,0.074428
4,0,101.111111,1,0.039556
4,0,101.111111,1,0.039556
4,0,101.155556,1,0.041138
4,0,102.266667,1,0.080693
4,0,103.038889,1,0.108184
4,0,104.027778,1,0.143389
4,0,105.183333,1,0.15397
4,0,107.033333,0.96,0.245379
4,0,107.266667,0.93,0.249639
4,0,107.244444,0.93,0.248876
4,0,106.516667,0.98,0.203828
4,0,106.133333,0.93,0.210705
4,0,105.022222,1,0.178791
4,0,104.9,1,0.17444
4,0,103.888889,1,0.138444
4,0,103.888889,1,0.138444
4,0,103.811111,0.99,0.134997
4,0,104.444444,0.96,0.155058
4,0,104.444444,0.96,0.155058
4,0,105.072222,0.99,0.179668
4,0,102.844444,1,0.101262
4,0,102.844444,0.96,0.099237
4,0,102.855556,0.96,0.099625
4,0,102.844444,1,0.101262
4,0,102.844444,1,0.101262
4,0,102.8,1,0.09968
4,0,102.822222,1,0.100471
4,0,102.822222,1,0.100471
4,0,102.85,1,0.10146
4,0,102.822222,1,0.100471
4,0,103.911111,1,0.102746
4,0,103.988889,0.99,0.141294
4,0,103.888889,1,0.138444
4,0,105,0.93,0.17177
4,0,105.122222,0.93,0.175969
3,0,105,1,0.178
3,0,105,1,0.178
3,0,105.044444,0.99,0.178684
3,0,104.9,1,0.17444
3,0,104.9,1,0.17444
4,0,105.394444,0.96,0.169498
4,0,105.366667,0.96,0.133737
4,0,105.366667,0.96,0.143428
3,0,106.388889,0.96,0.222896
4,0,105.416667,1,0.169001
4,0,105.416667,1,0.192833
4,0,105.45,0.95,0.18917
4,0,104.977778,0.99,0.130471
4,0,104.977778,1,0.177209
4,0,105.011111,0.98,0.176612
4,0,105.994444,0.93,0.205933
4,0,106.016667,0.99,0.177405
2,0,106.933333,0.87,0.230783
2,0,107.15,0.86,0.19267
3,0,107.222222,0.85,0.237828
3,0,107.227778,0.86,0.239297
3,0,107.266667,0.91,0.247052
2,0,107.266667,0.92,0.248346
4,0,107.211111,0.86,0.228813
3,0,107.2,0.93,0.247349
3,0,107.2,0.93,0.247349
3,0,107.15,0.92,0.244358
3,0,107.127778,0.92,0.233726
3,0,106.622222,0.92,0.205815
3,0,106.677778,0.93,0.207746
3,0,106.572222,0.93,0.205647
3,0,106.572222,0.93,0.205933
2,0,106.627778,0.93,0.227691
3,0,106.622222,0.96,0.212332
3,0,106.622222,0.93,0.209082
3,0,106.15,0.96,0.194501
3,0,106.061111,1,0.215776
3,0,106.061111,1,0.215776
4,0,106.1,0.94,0.210645
4,0,106.061111,1,0.215776
4,0,107.15,0.93,0.245631
4,0,106.227778,0.99,0.188721
4,0,107.222222,0.93,0.224064
2,0,107.755556,0.89,0.260912
2,0,107.788889,0.89,0.249512
2,0,107.755556,0.89,0.260912
2,0,107.755556,0.89,0.252222
3,0,107.322222,0.92,0.250244
3,0,107.172222,0.93,0.236661
3,0,107.15,0.93,0.245631
3,0,107.127778,0.93,0.221774
2,0,107.127778,0.93,0.216144
3,0,106.622222,0.93,0.207651
3,0,106.627778,0.93,0.227691
3,0,106.111111,0.96,0.182387
3,0,106.111111,0.96,0.213204
4,1,99.711111,0.96,-0.010079
2,0,106.111111,0.95,0.212117
2,0,106.161111,0.92,0.185215
2,0,106.072222,0.93,0.18952
3,0,106.038889,0.93,0.18618
2,0,106.038889,0.93,0.20746
2,0,105.972222,0.93,0.179118
2,0,106.061111,0.93,0.180454
2,0,107.005556,0.86,0.206649
2,0,107.616667,0.83,0.233085
1,0,108.772222,0.67,0.230542
1,0,108.772222,0.71,0.239784
1,0,108.811111,0.66,0.233265
1,0,108.794444,0.66,0.237451
1,0,107.777778,0.76,0.217382
1,0,105.461111,0.8,0.156907
1,0,105.183333,0.85,0.170687
1,0,103.083333,0.89,0.103729
4,0,102.616667,0.91,0.056286
4,0,102.316667,0.92,0.039018
0,0,101.716667,0.96,0.027426
4,0,101.066667,0.95,0.037024
4,1,99.511111,0.96,-0.053689
4,1,97.866667,1,-0.075947
2,0,103.944444,0.85,0.076562
4,1,97.8,1,-0.07832
4,1,98.372222,0.96,-0.05679
4,1,97.844444,1,-0.076738
4,1,97.872222,0.96,-0.074234
4,1,97.894444,1,-0.074958
4,1,97.905556,1,-0.074562
4,1,97.938889,1,-0.073376
4,1,99.027778,0.99,-0.065924
4,1,99.977778,0.93,-0.047714
4,0,101.227778,1,-0.009197
4,0,101.316667,0.99,0.001279
4,0,102.905556,0.96,0.055046
4,0,102.933333,0.99,0.045557
4,0,103.95,0.92,0.087623
4,0,103.166667,0.98,0.07274
4,0,103.95,0.92,0.09911
2,0,103.927778,0.92,0.081738
2,0,104.005556,0.92,0.088383
2,0,105.016667,0.86,0.11459
2,0,104.505556,0.89,0.106346
2,0,104.45,0.89,0.10373
3,0,104.505556,0.89,0.096814
3,0,104.555556,0.85,0.089277
3,0,106.272222,0.94,0.216592
3,0,105.066667,0.82,0.106367
3,0,105.622222,0.82,0.133544
3,0,105.688889,0.8,0.136615
3,0,105.155556,0.86,0.120017
3,0,105.116667,0.86,0.117625
3,0,106.166667,0.8,0.154949
2,0,106.183333,0.79,0.155681
3,0,107.222222,0.79,0.196394
3,0,107.894444,0.82,0.222902
3,0,108.005556,0.82,0.233071
2,0,110.066667,0.77,0.31716
2,0,111.972222,0.72,0.366542
2,0,112.172222,0.72,0.372665
2,0,111.055556,0.8,0.35422
3,0,110.788889,0.81,0.347596
3,0,110.916667,0.8,0.34977
3,0,109.805556,0.83,0.302486
3,0,108.711111,0.89,0.276986
3,0,108.6,0.88,0.266875
3,0,108.6,0.85,0.255116
3,0,108.311111,0.88,0.267433
3,0,107.633333,0.92,0.246542
3,0,107.122222,0.92,0.243409
4,0,105.661111,0.96,0.150988
2,0,107.122222,0.96,0.24848
2,0,107.122222,0.96,0.24848
4,0,106.766667,0.96,0.236075
4,0,106.061111,1,0.215776
4,0,107.15,0.93,0.223396
4,0,106.994444,0.96,0.244022
4,0,107.127778,1,0.253749
4,0,107.705556,0.96,0.241115
4,0,107.888889,0.95,0.247405
2,0,107.755556,0.95,0.269195
2,0,108.861111,0.93,0.274737
2,0,109.988889,0.86,0.315262
3,0,110.022222,0.86,0.331816
0,0,108.955556,0.93,0.282275
0,0,108.022222,0.95,0.249141
0,0,107.822222,0.96,0.233847
0,0,107.755556,0.96,0.2353
0,0,107.25,0.99,0.219912
0,0,107.127778,0.93,0.204025
3,0,106.594444,0.96,0.190527
4,0,106.061111,0.95,0.170947
4,0,105.466667,0.96,0.147983
4,0,104.883333,1,0.128358
0,0,105.783333,0.91,0.149686
4,0,104.861111,0.98,0.126095
4,0,104.888889,0.98,0.127368
4,0,104.827778,1,0.118667
4,0,105.911111,0.93,0.157742
4,0,104.822222,1,0.119853
4,0,104.861111,1,0.127764
4,0,104.933333,1,0.105119
0,0,107.105556,0.93,0.18618
